"","LibID","Library","SECTION","MONTH","YEAR","BibsAdded","ItemsAdded","CATEGORY","SUBCATEGORY"
"23350","EV","Evergreen Park Public Library","an","February",2015,,164,"ADULT","ADULT NEW"
"23351","EV","Evergreen Park Public Library","jn","February",2015,,77,"JUVENILE","JUVENILE NEW"
"23352","EV","Evergreen Park Public Library","total","February",2015,231,360,"TOTAL","TOTAL"
"23353","EV","Evergreen Park Public Library","j","February",2015,23,33,"JUVENILE","JUVENILE"
"23354","FM","Flossmoor Public Library","an","February",2015,,153,"ADULT","ADULT NEW"
"23355","FM","Flossmoor Public Library","total","February",2015,1859,2172,"TOTAL","TOTAL"
"23356","FM","Flossmoor Public Library","j","February",2015,2,93,"JUVENILE","JUVENILE"
"23357","FP","Franklin Park Public Library District","total","February",2015,280,336,"TOTAL","TOTAL"
"23358","FP","Franklin Park Public Library District","a","February",2015,,678,"ADULT","ADULT"
"23359","FP","Franklin Park Public Library District","ad","February",2015,,1,"ADULT","ADULT DISPLAY"
"23360","FP","Franklin Park Public Library District","j","February",2015,61,339,"JUVENILE","JUVENILE"
"23361","FP","Franklin Park Public Library District","j","February",2015,61,98,"JUVENILE","JUVENILE"
"23362","FP","Forest Park Public Library","total","February",2015,280,336,"TOTAL","TOTAL"
"23363","FP","Forest Park Public Library","a","February",2015,,678,"ADULT","ADULT"
"23364","FP","Forest Park Public Library","ad","February",2015,,1,"ADULT","ADULT DISPLAY"
"23365","FP","Forest Park Public Library","j","February",2015,61,339,"JUVENILE","JUVENILE"
"23366","FP","Forest Park Public Library","j","February",2015,61,98,"JUVENILE","JUVENILE"
"23367","FR","Frankfort Public Library District","il","February",2015,,15,"ILL RECEIVED","ILL RECEIVED"
"23368","FR","Frankfort Public Library District","a","February",2015,,402,"ADULT","ADULT"
"23369","FR","Frankfort Public Library District","j","February",2015,8,53,"JUVENILE","JUVENILE"
"23370","FR","Frankfort Public Library District","total","February",2015,1585,1607,"TOTAL","TOTAL"
"23371","FR","Frankfort Public Library District","j","February",2015,8,93,"JUVENILE","JUVENILE"
"23372","GP","Grande Prairie Public Library District","j","February",2015,16,57,"JUVENILE","JUVENILE"
"23373","GP","Grande Prairie Public Library District","total","February",2015,225,426,"TOTAL","TOTAL"
"23374","GP","Grande Prairie Public Library District","il","February",2015,,6,"ILL RECEIVED","ILL RECEIVED"
"23375","GP","Grande Prairie Public Library District","y","February",2015,,17,"YOUNG ADULT","YOUNG ADULT"
"23376","GW","Glenwood-Lynwood Public Library District","total","February",2015,1521,1489,"TOTAL","TOTAL"
"23377","GW","Glenwood-Lynwood Public Library District","y","February",2015,,39,"YOUNG ADULT","YOUNG ADULT"
"23378","GW","Glenwood-Lynwood Public Library District","y","February",2015,,9,"YOUNG ADULT","YOUNG ADULT"
"23379","GW","Glenwood-Lynwood Public Library District","j","February",2015,32,28,"JUVENILE","JUVENILE"
"23380","GW","Glenwood-Lynwood Public Library District","j","February",2015,32,98,"JUVENILE","JUVENILE"
"23381","GW","Glenwood-Lynwood Public Library District","a","February",2015,,102,"ADULT","ADULT"
"23382","GW","Glenwood-Lynwood Public Library District","v","February",2015,,29,"ADULT","AUDIO VISUAL"
"23383","GW","Glenwood-Lynwood Public Library District","c","February",2015,,9,"CAREER","CAREER"
"23384","GW","Glenwood-Lynwood Public Library District","r","February",2015,,1,"RESERVE","RESERVE"
"23385","GW","Glenwood-Lynwood Public Library District","il","February",2015,,17,"ILL RECEIVED","ILL RECEIVED"
"23386","GW","Glenwood-Lynwood Public Library District","m","February",2015,,99,"PERIODICALS","PERIODICALS"
"23387","HA","Harvey Public Library District","a","February",2015,,69,"ADULT","ADULT"
"23388","HA","Harvey Public Library District","j","February",2015,,9,"JUVENILE","JUVENILE"
"23389","HA","Harvey Public Library District","total","February",2015,189,327,"TOTAL","TOTAL"
"23390","HA","Harvey Public Library District","total","February",2015,189,1,"TOTAL","TOTAL"
"23391","HD","Hinsdale Public Library","y","February",2015,,54,"YOUNG ADULT","YOUNG ADULT"
"23392","HD","Hinsdale Public Library","j","February",2015,68,149,"JUVENILE","JUVENILE"
"23393","HD","Hinsdale Public Library","j","February",2015,68,314,"JUVENILE","JUVENILE"
"23394","HD","Hinsdale Public Library","total","February",2015,1432,1627,"TOTAL","TOTAL"
"23395","HD","Hinsdale Public Library","a","February",2015,,434,"ADULT","ADULT"
"23396","HD","Hinsdale Public Library","y","February",2015,,101,"YOUNG ADULT","YOUNG ADULT"
"23397","HD","Hinsdale Public Library","il","February",2015,,15,"ILL RECEIVED","ILL RECEIVED"
"23398","HK","Hodgkins Public Library District","total","February",2015,1513,1558,"TOTAL","TOTAL"
"23399","HK","Hodgkins Public Library District","jn","February",2015,,29,"JUVENILE","JUVENILE NEW"
"23400","HK","Hodgkins Public Library District","j","February",2015,6,13,"JUVENILE","JUVENILE"
"23401","HK","Hodgkins Public Library District","an","February",2015,,158,"ADULT","ADULT NEW"
"23402","HS","Hillside Public Library","total","February",2015,213,489,"TOTAL","TOTAL"
"23403","HS","Hillside Public Library","a","February",2015,,41,"ADULT","ADULT"
"23404","HS","Hillside Public Library","j","February",2015,2,196,"JUVENILE","JUVENILE"
"23405","HW","Homewood Public Library District","total","February",2015,1544,1713,"TOTAL","TOTAL"
"23406","HW","Homewood Public Library District","j","February",2015,30,128,"JUVENILE","JUVENILE"
"23407","HW","Homewood Public Library District","an","February",2015,,349,"ADULT","ADULT NEW"
"23408","HW","Homewood Public Library District","jn","February",2015,,202,"JUVENILE","JUVENILE NEW"
"23409","IN","Indian Prairie Public Library District","j","February",2015,83,432,"JUVENILE","JUVENILE"
"23410","IN","Indian Prairie Public Library District","y","February",2015,,9,"YOUNG ADULT","YOUNG ADULT"
"23411","IN","Indian Prairie Public Library District","j","February",2015,83,93,"JUVENILE","JUVENILE"
"23412","IN","Indian Prairie Public Library District","total","February",2015,1826,1701,"TOTAL","TOTAL"
"23413","IN","Indian Prairie Public Library District","a","February",2015,,1025,"ADULT","ADULT"
"23414","IN","Indian Prairie Public Library District","y","February",2015,,34,"YOUNG ADULT","YOUNG ADULT"
"23415","JD","Justice Public Library District","j","February",2015,17,4,"JUVENILE","JUVENILE"
"23416","JD","Justice Public Library District","total","February",2015,1509,1536,"TOTAL","TOTAL"
"23417","JD","Justice Public Library District","j","February",2015,17,49,"JUVENILE","JUVENILE"
"23418","JD","Justice Public Library District","a","February",2015,,91,"ADULT","ADULT"
"23419","LG","LaGrange Public Library","j","February",2015,23,150,"JUVENILE","JUVENILE"
"23420","LG","LaGrange Public Library","jn","February",2015,,151,"JUVENILE","JUVENILE NEW"
"23421","LG","LaGrange Public Library","total","February",2015,1586,1909,"TOTAL","TOTAL"
"23422","LG","LaGrange Public Library","il","February",2015,,6,"ILL RECEIVED","ILL RECEIVED"
"23423","LG","LaGrange Public Library","an","February",2015,,225,"ADULT","ADULT NEW"
"23424","LG","LaGrange Public Library","y","February",2015,,50,"YOUNG ADULT","YOUNG ADULT"
"23425","LP","LaGrange Park Public Library District","jn","February",2015,,73,"JUVENILE","JUVENILE NEW"
"23426","LP","LaGrange Park Public Library District","j","February",2015,4,44,"JUVENILE","JUVENILE"
"23427","LP","LaGrange Park Public Library District","total","February",2015,1538,1920,"TOTAL","TOTAL"
"23428","LP","LaGrange Park Public Library District","an","February",2015,,68,"ADULT","ADULT NEW"
"23429","LY","Lyons Public Library","total","February",2015,208,318,"TOTAL","TOTAL"
"23430","LY","Lyons Public Library","j","February",2015,21,16,"JUVENILE","JUVENILE"
"23431","LY","Lyons Public Library","an","February",2015,,97,"ADULT","ADULT NEW"
"23432","LY","Lyons Public Library","jn","February",2015,,158,"JUVENILE","JUVENILE NEW"
"23433","MA","The Morton Arboretum -- Sterling Morton Library","a","February",2015,,6,"ADULT","ADULT"
"23434","MA","The Morton Arboretum -- Sterling Morton Library","total","February",2015,6,1259,"TOTAL","TOTAL"
"23435","MA","The Morton Arboretum -- Sterling Morton Library","total","February",2015,61,1259,"TOTAL","TOTAL"
"23436","MC","McCook Public Library District","an","February",2015,,51,"ADULT","ADULT NEW"
"23437","MC","McCook Public Library District","jd","February",2015,,9,"JUVENILE","JUVENILE DISPLAY"
"23438","MC","McCook Public Library District","ad","February",2015,,82,"ADULT","ADULT DISPLAY"
"23439","MC","McCook Public Library District","total","February",2015,1310,1310,"TOTAL","TOTAL"
"23440","MC","McCook Public Library District","jn","February",2015,,2,"JUVENILE","JUVENILE NEW"
"23441","MD","Midlothian Public Library","y","February",2015,,45,"YOUNG ADULT","YOUNG ADULT"
"23442","MD","Midlothian Public Library","y","February",2015,,28,"YOUNG ADULT","YOUNG ADULT"
"23443","MD","Midlothian Public Library","j","February",2015,8,76,"JUVENILE","JUVENILE"
"23444","MD","Midlothian Public Library","il","February",2015,,11,"ILL RECEIVED","ILL RECEIVED"
"23445","MD","Midlothian Public Library","total","February",2015,1516,1619,"TOTAL","TOTAL"
"23446","MD","Midlothian Public Library","a","February",2015,,182,"ADULT","ADULT"
"23447","MD","Midlothian Public Library","j","February",2015,8,50,"JUVENILE","JUVENILE"
"23448","MK","Markham Public Library -- Bradford Anderson Oglesby Library","total","February",2015,197,209,"TOTAL","TOTAL"
"23449","MK","Markham Public Library -- Bradford Anderson Oglesby Library","a","February",2015,,57,"ADULT","ADULT"
"23450","MK","Markham Public Library -- Bradford Anderson Oglesby Library","j","February",2015,,2,"JUVENILE","JUVENILE"
"23451","MP","Melrose Park Public Library","ad","February",2015,,16,"ADULT","ADULT DISPLAY"
"23452","MP","Melrose Park Public Library","j","February",2015,1,15,"JUVENILE","JUVENILE"
"23453","MP","Melrose Park Public Library","l","February",2015,,10,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"23454","MP","Melrose Park Public Library","jl","February",2015,,4,"JUVENILE","JUV FOREIGN LANG"
"23455","MP","Melrose Park Public Library","a","February",2015,,41,"ADULT","ADULT"
"23456","MP","Melrose Park Public Library","q","February",2015,,5,"ADULT","ADULT CLASSIC"
"23457","MP","Melrose Park Public Library","y","February",2015,,10,"YOUNG ADULT","YOUNG ADULT"
"23458","MP","Melrose Park Public Library","total","February",2015,201,244,"TOTAL","TOTAL"
"23459","MP","Melrose Park Public Library","y","February",2015,,18,"YOUNG ADULT","YOUNG ADULT"
"23460","MP","Melrose Park Public Library","jd","February",2015,,9,"JUVENILE","JUVENILE DISPLAY"
"23461","MP","Melrose Park Public Library","j","February",2015,1,88,"JUVENILE","JUVENILE"
"23462","MT","Matteson Area Public Library District","total","February",2015,125,383,"TOTAL","TOTAL"
"23463","MT","Matteson Area Public Library District","j","February",2015,11,217,"JUVENILE","JUVENILE"
"23464","MT","Matteson Area Public Library District","an","February",2015,,124,"ADULT","ADULT NEW"
"23465","MW","Maywood Public Library District","total","February",2015,,54,"TOTAL","TOTAL"
"23466","MW","Maywood Public Library District","an","February",2015,,56,"ADULT","ADULT NEW"
"23467","MW","Maywood Public Library District","j","February",2015,5,10,"JUVENILE","JUVENILE"
"23468","NL","Northlake Public Library District","jn","February",2015,,77,"JUVENILE","JUVENILE NEW"
"23469","NL","Northlake Public Library District","j","February",2015,13,27,"JUVENILE","JUVENILE"
"23470","NL","Northlake Public Library District","total","February",2015,225,261,"TOTAL","TOTAL"
"23471","NL","Northlake Public Library District","an","February",2015,,172,"ADULT","ADULT NEW"
"23472","NR","North Riverside Public Library District","j","February",2015,14,35,"JUVENILE","JUVENILE"
"23473","NR","North Riverside Public Library District","total","February",2015,191,290,"TOTAL","TOTAL"
"23474","NR","North Riverside Public Library District","y","February",2015,,38,"YOUNG ADULT","YOUNG ADULT"
"23475","NR","North Riverside Public Library District","j","February",2015,14,111,"JUVENILE","JUVENILE"
"23476","NR","North Riverside Public Library District","a","February",2015,,110,"ADULT","ADULT"
"23477","NR","North Riverside Public Library District","y","February",2015,,10,"YOUNG ADULT","YOUNG ADULT"
"23478","OE","Oak Park Public Library -- Dole Branch Library","vd","February",2015,,13,,
"23479","OE","Oak Park Public Library -- Dole Branch Library","j","February",2015,12,,"JUVENILE","JUVENILE"
"23480","OE","Oak Park Public Library -- Dole Branch Library","xa","February",2015,,4,,
"23481","OE","Oak Park Public Library -- Dole Branch Library","vd","February",2015,,28,,
"23482","OE","Oak Park Public Library -- Dole Branch Library","x0","February",2015,,4,,
"23483","OE","Oak Park Public Library -- Dole Branch Library","mz","February",2015,,7,,
"23484","OE","Oak Park Public Library -- Dole Branch Library","xc","February",2015,,2,,
"23485","OE","Oak Park Public Library -- Dole Branch Library","ab","February",2015,,2,,
"23486","OE","Oak Park Public Library -- Dole Branch Library","total","February",2015,104,9,"TOTAL","TOTAL"
"23487","OE","Oak Park Public Library -- Dole Branch Library","total","February",2015,104,5,"TOTAL","TOTAL"
"23488","OE","Oak Park Public Library -- Dole Branch Library","d1","February",2015,,3,,
"23489","OE","Oak Park Public Library -- Dole Branch Library","xk","February",2015,,6,,
"23490","OE","Oak Park Public Library -- Dole Branch Library","xr","February",2015,,2,,
"23491","OE","Oak Park Public Library -- Dole Branch Library","xm","February",2015,,2,,
"23492","OE","Oak Park Public Library -- Dole Branch Library","mz","February",2015,,1,,
"23493","OE","Oak Park Public Library -- Dole Branch Library","xf","February",2015,,9,,
"23494","OE","Oak Park Public Library -- Dole Branch Library","1","February",2015,,7,,
"23495","OE","Oak Park Public Library -- Dole Branch Library","xt","February",2015,,3,,
"23496","OE","Oak Park Public Library -- Dole Branch Library","total","February",2015,104,12,"TOTAL","TOTAL"
"23497","OE","Oak Park Public Library -- Dole Branch Library","xs","February",2015,,19,,
"23498","OE","Oak Park Public Library -- Dole Branch Library","z","February",2015,,44,,
"23499","OE","Oak Park Public Library -- Dole Branch Library","xb","February",2015,,3,,
"23500","OE","Oak Park Public Library -- Dole Branch Library","x2","February",2015,,1,,
"23501","OE","Oak Park Public Library -- Dole Branch Library","xq","February",2015,,19,,
"23502","OE","Oak Park Public Library -- Dole Branch Library","total","February",2015,104,1,"TOTAL","TOTAL"
"23503","OE","Oak Park Public Library -- Dole Branch Library","e","February",2015,,14,"ERROR","ERROR"
"23504","OE","Oak Park Public Library -- Dole Branch Library","xg","February",2015,,1,,
"23505","OL","Oak Lawn Public Library","rj","February",2015,,1,"CAREER","CAREER"
"23506","OL","Oak Lawn Public Library","an","February",2015,,217,"ADULT","ADULT NEW"
"23507","OL","Oak Lawn Public Library","v","February",2015,,280,"ADULT","AUDIO VISUAL"
"23508","OL","Oak Lawn Public Library","jp","February",2015,,28,"JUVENILE","JUV PAPERBACKS"
"23509","OL","Oak Lawn Public Library","t","February",2015,,9,"LARGE TYPE","LARGE TYPE"
"23510","OL","Oak Lawn Public Library","j","February",2015,74,220,"JUVENILE","JUVENILE"
"23511","OL","Oak Lawn Public Library","js","February",2015,,11,"PARENT TEACHER","PARENT TEACHER"
"23512","OL","Oak Lawn Public Library","y","February",2015,,77,"YOUNG ADULT","YOUNG ADULT"
"23513","OL","Oak Lawn Public Library","b","February",2015,,5,"ADULT","ADULT BIOGRAPHY"
"23514","OL","Oak Lawn Public Library","jv","February",2015,,66,"JUVENILE","JUVENILE VIDEO"
"23515","OL","Oak Lawn Public Library","f","February",2015,,26,"FICTION","FICTION"
